time,open,high,low,close,tick_volume,spread,real_volume
2020-12-28 04:00:00,1898.27,1900.21,1887.41,1890.18,32500,5,0
2020-12-28 08:00:00,1890.18,1890.6,1877.26,1885.49,60166,5,0
2020-12-28 12:00:00,1885.49,1887.97,1869.05,1887.71,91459,5,0
2020-12-28 16:00:00,1887.71,1896.46,1875.64,1876.53,115587,5,0
2020-12-28 20:00:00,1876.53,1879.11,1871.06,1873.43,39905,5,0
2020-12-29 00:00:00,1872.84,1882.71,1872.2,1878.42,22589,5,0
2020-12-29 04:00:00,1878.42,1882.05,1875.06,1876.94,33679,5,0
2020-12-29 08:00:00,1876.94,1883.53,1875.49,1881.89,57725,5,0
2020-12-29 12:00:00,1881.89,1882.98,1874.24,1879.78,121790,5,0
2020-12-29 16:00:00,1879.78,1886.44,1871.69,1879.03,193861,5,0
2020-12-29 20:00:00,1879.03,1880.0,1876.62,1878.24,48509,5,0
2020-12-30 00:00:00,1877.3,1884.34,1876.92,1882.98,34246,5,0
2020-12-30 04:00:00,1882.98,1886.11,1881.35,1881.64,45686,5,0
2020-12-30 08:00:00,1881.64,1882.44,1877.49,1878.22,60974,5,0
2020-12-30 12:00:00,1878.23,1883.89,1876.04,1883.39,107754,5,0
2020-12-30 16:00:00,1883.39,1889.06,1879.07,1888.81,166183,5,0
2020-12-30 20:00:00,1888.81,1894.5,1888.38,1894.44,62664,5,0
2020-12-31 00:00:00,1894.07,1899.83,1892.79,1896.82,33462,5,0
2020-12-31 04:00:00,1896.82,1898.5,1885.4,1890.19,69077,5,0
2020-12-31 08:00:00,1890.19,1896.2,1885.94,1894.6,125126,5,0
2020-12-31 12:00:00,1894.6,1898.81,1891.12,1898.05,82592,5,0
2020-12-31 16:00:00,1898.06,1900.39,1891.73,1894.33,123198,5,0
2020-12-31 20:00:00,1894.32,1900.98,1890.22,1898.19,17079,5,0
2021-01-04 00:00:00,1897.88,1918.68,1897.88,1916.64,26971,5,0
2021-01-04 04:00:00,1916.64,1925.25,1915.51,1921.64,27587,5,0
2021-01-04 08:00:00,1921.64,1935.2,1921.45,1932.15,30802,5,0
2021-01-04 12:00:00,1932.15,1942.13,1927.89,1939.81,46669,5,0
2021-01-04 16:00:00,1939.82,1944.42,1929.3,1937.09,91161,5,0
2021-01-04 20:00:00,1937.12,1944.15,1936.25,1942.75,30980,5,0
2021-01-05 00:00:00,1940.99,1945.71,1934.25,1937.44,18154,5,0
2021-01-05 04:00:00,1937.47,1943.89,1936.65,1938.42,23272,5,0
2021-01-05 08:00:00,1938.46,1948.3,1936.95,1945.61,29811,5,0
2021-01-05 12:00:00,1945.61,1951.87,1943.51,1949.4,40778,5,0
2021-01-05 16:00:00,1949.4,1952.66,1939.01,1950.13,77990,5,0
2021-01-05 20:00:00,1950.11,1953.03,1947.65,1949.8,22675,5,0
2021-01-06 00:00:00,1948.44,1955.35,1946.63,1947.85,29687,5,0
2021-01-06 04:00:00,1947.97,1949.99,1941.26,1943.76,31584,5,0
2021-01-06 08:00:00,1943.76,1957.89,1943.17,1957.76,37118,5,0
2021-01-06 12:00:00,1957.76,1959.35,1925.42,1932.9,77383,5,0
2021-01-06 16:00:00,1932.9,1938.1,1900.8,1907.51,108971,5,0
2021-01-06 20:00:00,1907.51,1924.26,1906.03,1918.77,54000,5,0
2021-01-07 00:00:00,1918.71,1924.65,1915.59,1918.05,22545,5,0
2021-01-07 04:00:00,1918.05,1921.12,1914.67,1920.79,26598,5,0
2021-01-07 08:00:00,1920.79,1927.64,1914.95,1915.76,44146,5,0
2021-01-07 12:00:00,1915.76,1921.15,1908.97,1913.23,59352,5,0
2021-01-07 16:00:00,1913.23,1919.81,1906.78,1911.08,82882,5,0
2021-01-07 20:00:00,1911.08,1918.1,1910.37,1913.53,29741,5,0
2021-01-08 00:00:00,1914.29,1917.48,1910.36,1910.84,16289,5,0
2021-01-08 04:00:00,1910.84,1912.67,1906.51,1908.13,19900,5,0
2021-01-08 08:00:00,1908.13,1911.63,1877.55,1891.82,50292,0,0
2021-01-08 12:00:00,1891.82,1894.5,1876.27,1890.94,67559,5,0
2021-01-08 16:00:00,1890.89,1892.74,1839.48,1844.01,158874,5,0
2021-01-08 20:00:00,1844.01,1849.42,1828.18,1849.03,71986,5,0
2021-01-11 00:00:00,1848.06,1856.61,1817.03,1828.68,38847,5,0
2021-01-11 04:00:00,1828.68,1842.11,1826.4,1840.53,44371,5,0
2021-01-11 08:00:00,1840.53,1855.52,1838.93,1848.63,60471,5,0
2021-01-11 12:00:00,1848.63,1852.49,1831.84,1834.43,57658,5,0
2021-01-11 16:00:00,1834.43,1850.69,1829.03,1848.64,93016,5,0
2021-01-11 20:00:00,1848.64,1851.71,1843.27,1843.36,30240,5,0
2021-01-12 00:00:00,1844.63,1848.61,1841.26,1845.92,22832,5,0
2021-01-12 04:00:00,1845.92,1858.24,1845.14,1858.15,28305,5,0
2021-01-12 08:00:00,1858.15,1863.48,1853.8,1862.69,33703,5,0
2021-01-12 12:00:00,1862.69,1863.79,1842.72,1844.37,49557,5,0
2021-01-12 16:00:00,1844.37,1848.21,1836.45,1839.44,85045,5,0
2021-01-12 20:00:00,1839.44,1857.36,1839.38,1854.54,42351,5,0
2021-01-13 00:00:00,1854.85,1863.17,1853.74,1862.1,15661,5,0
2021-01-13 04:00:00,1862.1,1862.42,1857.25,1858.36,15982,5,0
2021-01-13 08:00:00,1858.36,1862.7,1849.41,1855.33,33549,5,0
2021-01-13 12:00:00,1855.33,1859.2,1849.66,1857.9,43679,5,0
2021-01-13 16:00:00,1857.9,1861.16,1851.9,1855.75,57486,5,0
2021-01-13 20:00:00,1855.75,1859.11,1841.85,1844.93,26789,5,0
2021-01-14 00:00:00,1845.58,1852.23,1844.67,1849.15,11317,5,0
2021-01-14 04:00:00,1849.17,1849.23,1828.42,1844.42,28978,0,0
2021-01-14 08:00:00,1844.42,1845.21,1836.12,1841.27,31785,5,0
2021-01-14 12:00:00,1841.27,1844.75,1836.63,1843.8,45926,5,0
2021-01-14 16:00:00,1843.8,1856.02,1841.31,1855.29,83034,5,0
2021-01-14 20:00:00,1855.29,1857.53,1843.75,1846.09,35499,5,0
2021-01-15 00:00:00,1845.35,1855.64,1845.34,1852.12,15395,5,0
2021-01-15 04:00:00,1852.12,1854.03,1847.34,1849.89,16049,5,0
2021-01-15 08:00:00,1849.89,1856.97,1846.69,1855.23,29843,5,0
2021-01-15 12:00:00,1855.18,1855.87,1836.45,1838.57,43252,5,0
2021-01-15 16:00:00,1838.57,1845.51,1823.39,1831.5,85591,5,0
2021-01-15 20:00:00,1831.5,1832.42,1825.15,1827.65,29249,5,0
2021-01-18 00:00:00,1828.3,1830.23,1802.22,1825.25,43309,5,0
2021-01-18 04:00:00,1825.25,1839.7,1824.52,1838.52,38528,5,0
2021-01-18 08:00:00,1838.51,1840.76,1829.95,1831.69,39132,5,0
2021-01-18 12:00:00,1831.69,1838.45,1829.6,1835.19,33674,5,0
2021-01-18 16:00:00,1835.19,1839.27,1832.56,1837.52,31782,5,0
2021-01-19 00:00:00,1837.52,1843.59,1835.97,1840.61,16246,5,0
2021-01-19 04:00:00,1840.61,1841.86,1836.18,1837.72,20056,5,0
2021-01-19 08:00:00,1837.72,1845.03,1836.56,1843.28,28068,5,0
2021-01-19 12:00:00,1843.28,1845.52,1833.03,1839.99,35898,5,0
2021-01-19 16:00:00,1839.99,1843.47,1833.37,1842.66,55946,5,0
2021-01-19 20:00:00,1842.66,1842.88,1837.08,1840.0,16466,5,0
2021-01-20 00:00:00,1839.65,1847.39,1839.21,1846.25,15903,5,0
2021-01-20 04:00:00,1846.27,1851.78,1846.25,1851.33,21175,5,0
2021-01-20 08:00:00,1851.33,1857.48,1850.45,1854.67,30968,5,0
2021-01-20 12:00:00,1854.67,1855.19,1832.44,1848.91,54964,5,0
2021-01-20 16:00:00,1848.91,1870.41,1848.58,1863.18,98442,5,0
2021-01-20 20:00:00,1863.18,1871.72,1863.12,1871.38,28297,5,0
2021-01-21 00:00:00,1870.14,1872.25,1866.92,1868.98,16020,5,0
2021-01-21 04:00:00,1868.97,1874.75,1867.94,1874.15,21064,5,0
2021-01-21 08:00:00,1874.15,1875.1,1866.11,1871.73,40591,5,0
2021-01-21 12:00:00,1871.73,1872.48,1859.79,1860.93,61812,5,0
2021-01-21 16:00:00,1860.93,1868.09,1858.31,1864.82,77777,5,0
2021-01-21 20:00:00,1864.82,1871.49,1864.61,1869.59,22962,5,0
2021-01-22 00:00:00,1869.06,1870.78,1862.81,1864.41,15946,5,0
2021-01-22 04:00:00,1864.41,1865.3,1859.87,1862.48,26871,5,0
2021-01-22 08:00:00,1862.48,1863.9,1857.12,1858.83,38578,5,0
2021-01-22 12:00:00,1858.81,1859.18,1837.31,1843.2,70562,5,0
2021-01-22 16:00:00,1843.2,1858.36,1838.2,1855.65,95918,5,0
2021-01-22 20:00:00,1855.65,1858.01,1852.49,1854.71,24080,5,0
2021-01-25 00:00:00,1856.33,1860.0,1852.77,1854.89,25272,5,0
2021-01-25 04:00:00,1854.89,1856.61,1851.18,1853.24,24297,5,0
2021-01-25 08:00:00,1853.24,1856.56,1849.54,1855.92,36486,5,0
2021-01-25 12:00:00,1855.92,1867.88,1854.51,1864.93,57015,5,0
2021-01-25 16:00:00,1864.93,1866.3,1847.1,1858.27,101571,5,0
2021-01-25 20:00:00,1858.27,1858.88,1853.53,1855.91,24523,5,0
2021-01-26 00:00:00,1855.31,1858.77,1853.19,1858.29,12145,5,0
2021-01-26 04:00:00,1858.3,1861.7,1854.3,1857.21,20734,5,0
2021-01-26 08:00:00,1857.21,1857.36,1850.05,1852.56,37712,5,0
2021-01-26 12:00:00,1852.56,1860.04,1848.43,1857.07,43743,5,0
2021-01-26 16:00:00,1857.07,1858.21,1849.94,1852.66,62944,5,0
2021-01-26 20:00:00,1852.66,1853.63,1849.48,1850.64,19655,5,0
2021-01-27 00:00:00,1850.38,1851.56,1843.24,1846.05,13052,5,0
2021-01-27 04:00:00,1846.05,1851.23,1844.38,1851.07,14443,5,0
2021-01-27 08:00:00,1851.07,1853.18,1844.33,1845.8,33151,5,0
2021-01-27 12:00:00,1845.8,1847.78,1837.48,1842.98,72217,5,0
2021-01-27 16:00:00,1842.98,1850.61,1831.22,1845.44,163422,5,0
2021-01-27 20:00:00,1845.43,1849.06,1839.16,1844.08,64410,5,0
2021-01-28 00:00:00,1844.56,1844.94,1833.93,1836.0,30537,5,0
2021-01-28 04:00:00,1836.0,1839.28,1835.28,1836.94,25036,5,0
2021-01-28 08:00:00,1836.94,1841.63,1834.07,1840.88,51560,5,0
2021-01-28 12:00:00,1840.88,1858.16,1837.61,1856.99,97266,5,0
2021-01-28 16:00:00,1856.99,1864.09,1837.55,1839.25,210942,5,0
2021-01-28 20:00:00,1839.26,1844.91,1834.89,1842.47,71670,5,0
2021-01-29 00:00:00,1841.82,1845.31,1839.53,1843.06,25197,5,0
2021-01-29 04:00:00,1843.06,1846.26,1840.95,1845.87,41940,5,0
2021-01-29 08:00:00,1845.87,1854.27,1842.19,1851.63,90221,5,0
2021-01-29 12:00:00,1851.65,1873.95,1849.53,1871.9,149259,5,0
2021-01-29 16:00:00,1871.9,1875.64,1850.03,1852.12,199882,5,0
2021-01-29 20:00:00,1852.11,1853.55,1841.5,1847.51,86295,5,0
2021-02-01 00:00:00,1864.87,1866.93,1848.96,1852.2,57547,5,0
2021-02-01 04:00:00,1852.2,1863.8,1852.15,1859.72,63061,5,0
2021-02-01 08:00:00,1859.72,1871.81,1859.07,1861.47,124427,0,0
2021-02-01 12:00:00,1861.47,1869.49,1856.27,1864.02,109130,5,0
2021-02-01 16:00:00,1864.02,1869.28,1856.66,1864.79,201425,5,0
2021-02-01 20:00:00,1864.8,1866.68,1857.99,1860.55,66116,5,0
2021-02-02 00:00:00,1860.1,1864.07,1854.07,1862.79,29922,5,0
2021-02-02 04:00:00,1862.74,1863.5,1852.71,1856.27,47453,5,0
2021-02-02 08:00:00,1856.27,1857.18,1844.78,1850.24,90452,5,0
2021-02-02 12:00:00,1850.24,1853.47,1829.74,1837.93,106730,5,0
2021-02-02 16:00:00,1837.93,1840.69,1829.44,1835.02,196126,5,0
2021-02-02 20:00:00,1835.02,1838.75,1831.62,1837.93,47421,5,0
2021-02-03 00:00:00,1837.43,1841.66,1836.16,1841.6,23953,5,0
2021-02-03 04:00:00,1841.62,1844.95,1838.54,1839.13,36122,5,0
2021-02-03 08:00:00,1839.13,1840.23,1833.18,1835.56,52656,5,0
2021-02-03 12:00:00,1835.58,1842.32,1832.53,1838.14,71084,5,0
2021-02-03 16:00:00,1838.16,1840.79,1829.59,1835.8,134636,5,0
2021-02-03 20:00:00,1835.8,1836.11,1831.95,1834.02,41318,5,0
2021-02-04 00:00:00,1832.99,1834.72,1823.9,1827.03,25132,5,0
2021-02-04 04:00:00,1827.04,1827.16,1815.91,1817.56,54533,5,0
2021-02-04 08:00:00,1817.56,1827.18,1810.32,1814.42,68646,5,0
2021-02-04 12:00:00,1814.42,1819.51,1806.39,1808.42,73040,5,0
2021-02-04 16:00:00,1808.35,1808.63,1784.85,1789.39,176471,5,0
2021-02-04 20:00:00,1789.38,1795.86,1788.49,1793.79,46764,5,0
2021-02-05 00:00:00,1793.88,1797.63,1791.99,1796.46,23292,5,0
2021-02-05 04:00:00,1796.46,1799.12,1793.01,1797.74,29428,5,0
2021-02-05 08:00:00,1797.74,1811.28,1796.14,1807.72,46459,5,0
2021-02-05 12:00:00,1807.71,1809.05,1793.36,1799.87,72828,5,0
2021-02-05 16:00:00,1799.86,1815.16,1795.45,1811.76,135879,5,0
2021-02-05 20:00:00,1811.76,1813.76,1809.42,1813.4,38127,5,0
2021-02-08 00:00:00,1814.82,1818.81,1812.51,1815.38,24847,5,0
2021-02-08 04:00:00,1815.37,1815.86,1808.35,1812.9,30439,5,0
2021-02-08 08:00:00,1812.9,1817.89,1807.7,1813.72,53263,5,0
2021-02-08 12:00:00,1813.74,1831.45,1811.78,1829.85,73403,5,0
2021-02-08 16:00:00,1829.85,1839.13,1829.46,1832.66,127427,5,0
2021-02-08 20:00:00,1832.68,1834.59,1829.52,1830.5,36659,5,0
2021-02-09 00:00:00,1836.48,1838.48,1828.82,1836.89,20555,5,0
2021-02-09 04:00:00,1836.89,1843.37,1836.64,1840.08,34470,5,0
2021-02-09 08:00:00,1840.08,1848.58,1838.08,1846.48,60062,5,0
2021-02-09 12:00:00,1846.49,1847.46,1839.05,1846.89,58993,5,0
2021-02-09 16:00:00,1846.9,1847.62,1832.05,1837.84,118439,5,0
2021-02-09 20:00:00,1837.84,1838.63,1834.2,1838.41,28610,5,0
2021-02-10 00:00:00,1837.37,1840.13,1834.02,1839.63,17269,5,0
2021-02-10 04:00:00,1839.63,1845.42,1838.85,1842.69,28727,5,0
2021-02-10 08:00:00,1842.69,1847.0,1839.07,1839.37,57805,5,0
2021-02-10 12:00:00,1839.37,1855.37,1837.66,1851.18,66966,5,0
2021-02-10 16:00:00,1851.18,1853.7,1834.85,1842.21,120106,5,0
2021-02-10 20:00:00,1842.21,1846.35,1840.74,1843.2,33829,5,0
2021-02-11 00:00:00,1842.37,1844.3,1837.18,1838.69,10345,5,0
2021-02-11 04:00:00,1838.7,1838.71,1833.94,1836.98,18502,5,0
2021-02-11 08:00:00,1836.96,1845.9,1836.35,1842.6,47811,5,0
2021-02-11 12:00:00,1842.6,1847.55,1839.51,1843.42,45678,5,0
2021-02-11 16:00:00,1843.42,1844.37,1822.93,1826.51,147616,5,0
2021-02-11 20:00:00,1826.52,1827.34,1821.09,1825.46,52871,5,0
2021-02-12 00:00:00,1824.55,1827.91,1821.71,1823.46,11364,5,0
2021-02-12 04:00:00,1823.46,1824.27,1819.26,1823.92,11821,5,0
2021-02-12 08:00:00,1823.92,1823.96,1812.54,1817.78,36119,5,0
2021-02-12 12:00:00,1817.78,1822.07,1810.4,1815.61,60237,5,0
2021-02-12 16:00:00,1815.62,1830.7,1812.18,1819.53,131860,5,0
2021-02-12 20:00:00,1819.53,1824.17,1817.33,1824.03,32004,5,0
2021-02-15 00:00:00,1824.45,1827.01,1819.97,1826.94,15777,5,0
2021-02-15 04:00:00,1826.94,1826.98,1821.51,1824.9,21476,5,0
2021-02-15 08:00:00,1824.9,1825.05,1816.47,1818.14,39781,5,0
2021-02-15 12:00:00,1818.14,1824.2,1815.98,1817.74,37589,5,0
2021-02-15 16:00:00,1817.74,1820.83,1816.05,1818.71,32702,5,0
2021-02-16 00:00:00,1818.86,1825.55,1817.49,1824.72,16090,5,0
2021-02-16 04:00:00,1824.72,1826.51,1820.43,1821.08,27620,5,0
2021-02-16 08:00:00,1821.08,1825.46,1818.8,1824.07,50491,5,0
2021-02-16 12:00:00,1824.06,1825.71,1796.24,1796.75,83441,5,0
2021-02-16 16:00:00,1796.75,1814.19,1789.4,1796.58,191229,5,0
2021-02-16 20:00:00,1796.58,1800.73,1793.63,1794.31,50056,5,0
2021-02-17 00:00:00,1793.31,1794.58,1786.5,1791.04,22081,5,0
2021-02-17 04:00:00,1791.04,1795.12,1789.24,1791.79,19887,5,0
2021-02-17 08:00:00,1791.79,1793.89,1783.58,1785.94,55260,5,0
2021-02-17 12:00:00,1785.93,1793.41,1773.89,1778.95,93977,5,0
2021-02-17 16:00:00,1778.95,1785.03,1769.45,1775.67,211125,5,0
2021-02-17 20:00:00,1775.67,1777.31,1771.05,1776.16,56679,5,0
2021-02-18 00:00:00,1776.29,1783.05,1775.68,1780.74,42724,5,0
2021-02-18 04:00:00,1780.74,1785.82,1778.33,1783.9,38072,5,0
2021-02-18 08:00:00,1783.9,1789.03,1778.92,1787.47,70783,5,0
2021-02-18 12:00:00,1787.47,1789.67,1778.89,1786.18,91607,5,0
2021-02-18 16:00:00,1786.18,1786.23,1768.38,1776.01,178961,5,0
2021-02-18 20:00:00,1775.92,1776.88,1772.82,1775.77,45835,5,0
2021-02-19 00:00:00,1775.83,1777.21,1760.57,1767.2,64865,5,0
2021-02-19 04:00:00,1767.2,1773.75,1764.05,1772.5,54416,5,0
2021-02-19 08:00:00,1772.5,1777.58,1769.16,1770.95,73041,5,0
2021-02-19 12:00:00,1770.95,1784.41,1767.94,1783.39,86981,5,0
2021-02-19 16:00:00,1783.39,1791.66,1778.01,1783.18,182494,5,0
2021-02-19 20:00:00,1783.18,1783.42,1777.37,1783.02,56081,5,0
2021-02-22 00:00:00,1782.16,1789.75,1781.3,1786.71,52596,5,0
2021-02-22 04:00:00,1786.71,1790.43,1780.52,1789.52,56079,5,0
2021-02-22 08:00:00,1789.52,1799.28,1788.78,1797.48,92847,5,0
2021-02-22 12:00:00,1797.47,1802.47,1793.42,1797.49,88639,5,0
2021-02-22 16:00:00,1797.34,1812.65,1793.85,1809.08,168140,5,0
2021-02-22 20:00:00,1809.08,1810.61,1806.2,1809.65,51980,5,0
2021-02-23 00:00:00,1809.29,1814.24,1806.26,1813.16,36461,5,0
2021-02-23 04:00:00,1813.16,1816.06,1809.63,1812.71,41150,5,0
2021-02-23 08:00:00,1812.71,1814.71,1803.9,1804.31,77800,5,0
2021-02-23 12:00:00,1804.25,1812.89,1803.63,1809.69,79792,5,0
2021-02-23 16:00:00,1809.69,1810.88,1795.58,1806.84,198305,5,0
2021-02-23 20:00:00,1806.75,1807.77,1801.73,1805.5,47771,5,0
2021-02-24 00:00:00,1804.83,1813.64,1804.77,1812.01,38896,5,0
2021-02-24 04:00:00,1812.01,1813.81,1807.23,1809.39,43179,5,0
2021-02-24 08:00:00,1809.39,1810.16,1803.06,1804.31,75958,5,0
2021-02-24 12:00:00,1804.31,1810.4,1787.83,1790.58,99162,5,0
2021-02-24 16:00:00,1790.53,1804.45,1783.54,1798.22,209436,5,0
2021-02-24 20:00:00,1798.23,1805.69,1795.16,1804.8,59881,5,0
2021-02-25 00:00:00,1805.05,1805.27,1796.84,1796.99,35234,5,0
2021-02-25 04:00:00,1796.99,1801.19,1793.96,1800.81,50118,5,0
