time,open,high,low,close,tick_volume,spread,real_volume
2024-12-02 15:45:00,2646.69,2648.0,2643.87,2646.96,2379,9,0
2024-12-02 16:00:00,2646.95,2651.49,2644.56,2650.68,2579,8,0
2024-12-02 16:15:00,2650.64,2651.52,2647.59,2647.85,2181,9,0
2024-12-02 16:30:00,2647.66,2649.06,2644.98,2646.17,2442,9,0
2024-12-02 16:45:00,2646.14,2646.95,2642.6,2645.7,2448,9,0
2024-12-02 17:00:00,2643.4,2649.35,2641.42,2644.19,2951,5,0
2024-12-02 17:15:00,2644.21,2649.32,2643.41,2645.37,2605,8,0
2024-12-02 17:30:00,2645.09,2645.69,2642.28,2644.03,2462,9,0
2024-12-02 17:45:00,2644.02,2644.12,2640.19,2642.27,2572,9,0
2024-12-02 18:00:00,2642.31,2642.46,2638.43,2639.52,2227,9,0
2024-12-02 18:15:00,2639.51,2644.39,2638.99,2643.02,2246,9,0
2024-12-02 18:30:00,2643.02,2643.25,2639.47,2640.32,1874,8,0
2024-12-02 18:45:00,2640.28,2642.5,2639.64,2641.35,1600,9,0
2024-12-02 19:00:00,2641.37,2641.56,2638.37,2640.81,1471,9,0
2024-12-02 19:15:00,2640.68,2642.08,2639.1,2639.74,1340,8,0
2024-12-02 19:30:00,2639.67,2640.78,2638.49,2639.07,1339,9,0
2024-12-02 19:45:00,2638.91,2639.34,2637.33,2638.86,1362,10,0
2024-12-02 20:00:00,2638.87,2638.96,2635.14,2636.34,1419,10,0
2024-12-02 20:15:00,2636.39,2636.88,2633.5,2635.52,1603,9,0
2024-12-02 20:30:00,2635.51,2637.49,2635.24,2636.06,1037,9,0
2024-12-02 20:45:00,2636.08,2637.66,2635.79,2637.09,1009,8,0
2024-12-02 21:00:00,2637.14,2638.39,2636.5,2638.21,1045,9,0
2024-12-02 21:15:00,2638.21,2640.14,2638.11,2638.33,1023,8,0
2024-12-02 21:30:00,2638.37,2639.81,2638.1,2639.43,857,8,0
2024-12-02 21:45:00,2639.42,2640.1,2637.39,2637.6,1054,8,0
2024-12-02 22:00:00,2637.55,2637.55,2635.37,2635.46,925,8,0
2024-12-02 22:15:00,2635.44,2642.66,2635.42,2642.47,1879,8,0
2024-12-02 22:30:00,2642.38,2644.22,2641.58,2641.58,1219,8,0
2024-12-02 22:45:00,2641.61,2642.54,2636.6,2637.2,1146,8,0
2024-12-02 23:00:00,2637.18,2638.84,2637.06,2638.41,672,16,0
2024-12-02 23:15:00,2638.41,2638.83,2636.46,2636.94,474,16,0
2024-12-02 23:30:00,2636.95,2638.68,2636.95,2638.53,402,16,0
2024-12-02 23:45:00,2638.58,2639.13,2638.43,2638.66,411,16,0
2024-12-03 01:00:00,2638.64,2640.15,2638.59,2639.99,414,9,0
2024-12-03 01:15:00,2639.97,2642.37,2639.97,2641.99,571,10,0
2024-12-03 01:30:00,2641.99,2642.91,2640.78,2641.3,499,10,0
2024-12-03 01:45:00,2641.34,2642.43,2640.99,2642.29,474,9,0
2024-12-03 02:00:00,2642.28,2643.01,2640.48,2642.41,985,10,0
2024-12-03 02:15:00,2642.41,2644.38,2642.12,2643.4,832,9,0
2024-12-03 02:30:00,2643.32,2644.41,2642.35,2642.62,735,8,0
2024-12-03 02:45:00,2642.61,2642.71,2640.49,2641.2,892,8,0
2024-12-03 03:00:00,2641.19,2644.7,2641.12,2644.1,2295,10,0
2024-12-03 03:15:00,2644.09,2645.31,2637.61,2638.03,2059,11,0
2024-12-03 03:30:00,2638.11,2641.33,2636.41,2640.65,2363,9,0
2024-12-03 03:45:00,2640.67,2640.73,2633.85,2636.47,2354,9,0
2024-12-03 04:00:00,2636.42,2639.13,2635.54,2638.34,2293,8,0
2024-12-03 04:15:00,2638.33,2638.4,2634.91,2635.45,1257,10,0
2024-12-03 04:30:00,2635.34,2636.9,2634.4,2636.43,1862,10,0
2024-12-03 04:45:00,2636.42,2638.57,2636.28,2637.02,1644,10,0
2024-12-03 05:00:00,2636.95,2637.88,2636.14,2637.63,1512,9,0
2024-12-03 05:15:00,2637.53,2639.6,2637.34,2639.49,1540,9,0
2024-12-03 05:30:00,2639.5,2640.53,2638.76,2640.15,1236,9,0
2024-12-03 05:45:00,2640.24,2640.69,2639.38,2640.47,824,10,0
2024-12-03 06:00:00,2640.42,2643.02,2640.36,2640.79,1240,10,0
2024-12-03 06:15:00,2640.79,2641.68,2640.23,2641.14,659,10,0
2024-12-03 06:30:00,2641.15,2642.36,2639.36,2639.65,1146,10,0
2024-12-03 06:45:00,2639.6,2640.49,2638.31,2639.89,904,9,0
2024-12-03 07:00:00,2639.88,2639.94,2636.94,2637.69,1196,9,0
2024-12-03 07:15:00,2637.83,2639.43,2637.73,2639.4,695,10,0
2024-12-03 07:30:00,2639.53,2640.52,2638.0,2639.43,1825,9,0
2024-12-03 07:45:00,2639.51,2641.96,2638.91,2641.14,1637,9,0
2024-12-03 08:00:00,2641.26,2646.64,2641.26,2645.6,2167,9,0
2024-12-03 08:15:00,2645.64,2650.12,2645.14,2649.04,2522,12,0
2024-12-03 08:30:00,2649.11,2649.77,2646.96,2647.75,1610,10,0
2024-12-03 08:45:00,2647.75,2647.92,2645.57,2646.93,1394,10,0
2024-12-03 09:00:00,2647.04,2647.74,2645.31,2647.63,1238,9,0
2024-12-03 09:15:00,2647.55,2647.63,2645.78,2646.06,1218,8,0
2024-12-03 09:30:00,2646.18,2646.72,2644.52,2644.88,1224,9,0
2024-12-03 09:45:00,2644.96,2646.4,2644.4,2644.59,1429,9,0
2024-12-03 10:00:00,2644.58,2645.44,2640.38,2640.59,1993,10,0
2024-12-03 10:15:00,2640.59,2642.01,2639.23,2640.39,1571,9,0
2024-12-03 10:30:00,2640.38,2642.46,2640.03,2640.58,1619,9,0
2024-12-03 10:45:00,2640.61,2645.08,2639.49,2645.01,1878,9,0
2024-12-03 11:00:00,2645.19,2648.01,2644.57,2646.09,1959,9,0
2024-12-03 11:15:00,2646.1,2648.12,2645.06,2646.28,1770,9,0
2024-12-03 11:30:00,2646.22,2647.59,2644.57,2646.11,1573,9,0
2024-12-03 11:45:00,2646.17,2646.67,2643.78,2644.09,1179,9,0
2024-12-03 12:00:00,2644.08,2645.55,2642.71,2645.35,1349,9,0
2024-12-03 12:15:00,2645.39,2645.4,2643.71,2643.82,942,9,0
2024-12-03 12:30:00,2643.84,2645.33,2642.76,2643.81,1167,9,0
2024-12-03 12:45:00,2643.86,2644.84,2642.32,2642.78,1226,9,0
2024-12-03 13:00:00,2642.74,2643.99,2642.74,2643.53,1032,8,0
2024-12-03 13:15:00,2643.53,2645.7,2643.31,2645.01,1163,9,0
2024-12-03 13:30:00,2645.05,2645.37,2643.52,2644.58,1098,9,0
2024-12-03 13:45:00,2644.58,2644.58,2642.74,2643.69,1021,9,0
2024-12-03 14:00:00,2643.53,2644.24,2641.46,2642.37,1354,9,0
2024-12-03 14:15:00,2642.37,2642.73,2638.2,2638.82,1494,9,0
2024-12-03 14:30:00,2638.79,2640.74,2638.16,2640.34,1261,9,0
2024-12-03 14:45:00,2640.32,2641.98,2639.01,2639.89,1338,9,0
2024-12-03 15:00:00,2639.93,2643.53,2637.74,2643.22,2232,9,0
2024-12-03 15:15:00,2643.32,2646.8,2642.63,2646.36,2168,9,0
2024-12-03 15:30:00,2646.33,2647.83,2643.91,2646.52,2200,9,0
2024-12-03 15:45:00,2646.54,2653.76,2646.43,2652.88,2815,9,0
2024-12-03 16:00:00,2652.92,2654.55,2649.64,2652.4,2595,9,0
2024-12-03 16:15:00,2652.6,2653.88,2650.26,2653.0,2045,9,0
2024-12-03 16:30:00,2652.96,2655.64,2648.36,2651.18,2861,10,0
2024-12-03 16:45:00,2651.11,2651.11,2645.75,2646.7,2629,8,0
2024-12-03 17:00:00,2646.96,2647.36,2638.2,2640.11,3089,8,0
2024-12-03 17:15:00,2640.08,2642.26,2635.01,2639.11,2629,9,0
2024-12-03 17:30:00,2639.02,2641.27,2636.28,2638.17,2386,9,0
2024-12-03 17:45:00,2638.17,2642.86,2637.86,2640.52,2311,9,0
2024-12-03 18:00:00,2640.51,2643.43,2638.85,2640.93,2142,9,0
2024-12-03 18:15:00,2640.89,2645.02,2640.67,2644.19,1946,9,0
2024-12-03 18:30:00,2644.19,2647.13,2641.83,2647.07,1769,9,0
2024-12-03 18:45:00,2647.07,2648.68,2645.61,2648.41,1732,9,0
2024-12-03 19:00:00,2648.42,2648.79,2646.28,2646.8,1461,9,0
2024-12-03 19:15:00,2646.85,2647.01,2643.87,2645.8,1477,10,0
2024-12-03 19:30:00,2645.78,2646.16,2643.41,2644.25,1340,9,0
2024-12-03 19:45:00,2644.25,2647.99,2643.74,2647.05,1331,9,0
2024-12-03 20:00:00,2647.05,2649.19,2645.18,2645.44,1370,9,0
2024-12-03 20:15:00,2645.38,2646.11,2643.84,2645.18,1386,9,0
2024-12-03 20:30:00,2645.2,2645.54,2643.16,2643.54,1072,9,0
2024-12-03 20:45:00,2643.52,2646.48,2643.2,2645.75,968,9,0
2024-12-03 21:00:00,2645.91,2646.26,2643.0,2643.33,1023,9,0
2024-12-03 21:15:00,2643.34,2643.59,2640.79,2640.98,1188,9,0
2024-12-03 21:30:00,2640.96,2642.42,2640.84,2641.62,1004,9,0
2024-12-03 21:45:00,2641.64,2642.08,2640.18,2640.89,1030,9,0
2024-12-03 22:00:00,2640.87,2644.26,2640.64,2643.29,843,9,0
2024-12-03 22:15:00,2643.41,2643.69,2642.42,2642.91,746,9,0
2024-12-03 22:30:00,2642.91,2643.44,2642.01,2642.81,756,8,0
2024-12-03 22:45:00,2642.79,2642.83,2641.75,2642.15,881,8,0
2024-12-03 23:00:00,2642.22,2643.29,2642.08,2642.14,543,16,0
2024-12-03 23:15:00,2642.2,2643.39,2641.86,2643.12,418,16,0
2024-12-03 23:30:00,2643.11,2644.03,2642.91,2643.55,403,16,0
2024-12-03 23:45:00,2643.58,2643.92,2643.21,2643.49,365,16,0
2024-12-04 01:00:00,2642.93,2642.99,2641.08,2641.6,420,9,0
2024-12-04 01:15:00,2641.6,2642.29,2641.21,2641.39,405,9,0
2024-12-04 01:30:00,2641.41,2642.82,2641.12,2642.35,674,10,0
2024-12-04 01:45:00,2642.33,2643.21,2642.18,2642.86,554,9,0
2024-12-04 02:00:00,2642.85,2643.62,2642.25,2642.41,786,9,0
2024-12-04 02:15:00,2642.37,2642.96,2642.02,2642.58,542,9,0
2024-12-04 02:30:00,2642.59,2642.82,2640.43,2640.64,879,9,0
2024-12-04 02:45:00,2640.68,2641.16,2639.66,2640.59,939,10,0
2024-12-04 03:00:00,2640.45,2640.45,2637.76,2639.46,2095,10,0
2024-12-04 03:15:00,2639.45,2641.87,2638.75,2639.57,2042,9,0
2024-12-04 03:30:00,2639.63,2642.24,2639.14,2640.15,1780,9,0
2024-12-04 03:45:00,2639.77,2643.3,2639.26,2642.18,1662,9,0
2024-12-04 04:00:00,2642.03,2648.1,2641.93,2645.03,1982,9,0
2024-12-04 04:15:00,2645.08,2645.48,2642.83,2643.94,1074,9,0
2024-12-04 04:30:00,2643.91,2645.6,2643.05,2643.67,1927,10,0
2024-12-04 04:45:00,2643.67,2646.42,2642.94,2645.89,1535,9,0
2024-12-04 05:00:00,2645.9,2647.8,2645.44,2645.65,1939,9,0
2024-12-04 05:15:00,2645.64,2645.84,2643.15,2643.38,1336,10,0
2024-12-04 05:30:00,2643.41,2645.54,2643.38,2645.27,858,9,0
2024-12-04 05:45:00,2645.26,2646.38,2644.06,2644.52,1107,10,0
2024-12-04 06:00:00,2644.51,2645.83,2643.75,2645.39,1083,9,0
2024-12-04 06:15:00,2645.42,2646.59,2645.42,2645.63,917,9,0
2024-12-04 06:30:00,2645.62,2647.11,2645.23,2646.89,711,10,0
2024-12-04 06:45:00,2646.89,2648.59,2646.3,2648.37,1088,10,0
2024-12-04 07:00:00,2648.35,2649.49,2647.99,2648.57,1174,10,0
2024-12-04 07:15:00,2648.56,2649.97,2648.51,2649.57,1006,10,0
2024-12-04 07:30:00,2649.74,2651.22,2647.54,2648.37,1826,10,0
2024-12-04 07:45:00,2648.39,2650.32,2647.71,2649.68,1447,8,0
2024-12-04 08:00:00,2649.75,2650.73,2648.18,2648.42,1582,9,0
2024-12-04 08:15:00,2648.42,2649.5,2647.35,2649.5,1561,10,0
2024-12-04 08:30:00,2649.52,2650.45,2648.79,2649.64,1383,9,0
2024-12-04 08:45:00,2649.65,2651.41,2648.61,2649.33,1482,10,0
2024-12-04 09:00:00,2649.33,2649.4,2646.69,2646.75,1108,9,0
2024-12-04 09:15:00,2646.69,2647.04,2644.1,2644.8,1472,9,0
2024-12-04 09:30:00,2644.82,2644.98,2640.49,2641.05,1447,10,0
2024-12-04 09:45:00,2641.03,2642.21,2640.37,2641.58,1556,9,0
2024-12-04 10:00:00,2641.5,2642.23,2639.4,2639.82,1461,9,0
2024-12-04 10:15:00,2639.96,2640.96,2637.84,2638.9,1521,9,0
2024-12-04 10:30:00,2638.88,2640.52,2636.49,2640.25,1582,9,0
2024-12-04 10:45:00,2640.38,2642.26,2639.38,2641.38,1522,9,0
2024-12-04 11:00:00,2641.41,2642.55,2638.59,2642.05,1701,10,0
2024-12-04 11:15:00,2642.07,2642.73,2639.97,2642.54,1299,9,0
2024-12-04 11:30:00,2642.56,2642.8,2640.49,2641.03,1209,9,0
2024-12-04 11:45:00,2641.03,2641.35,2639.08,2640.93,1394,9,0
2024-12-04 12:00:00,2640.99,2642.06,2640.27,2641.61,1411,9,0
2024-12-04 12:15:00,2641.62,2642.36,2640.63,2641.87,1267,9,0
2024-12-04 12:30:00,2641.93,2643.04,2640.41,2641.59,1245,9,0
2024-12-04 12:45:00,2641.59,2644.56,2641.43,2644.33,1157,9,0
2024-12-04 13:00:00,2644.33,2646.08,2644.22,2645.12,1439,9,0
2024-12-04 13:15:00,2645.13,2647.18,2644.31,2646.68,1197,9,0
2024-12-04 13:30:00,2646.67,2647.68,2644.88,2645.61,1377,9,0
2024-12-04 13:45:00,2645.4,2646.53,2643.42,2646.12,1182,10,0
2024-12-04 14:00:00,2646.12,2646.58,2644.64,2645.05,1242,10,0
2024-12-04 14:15:00,2645.05,2645.18,2641.61,2643.34,1150,9,0
2024-12-04 14:30:00,2643.41,2644.16,2641.73,2643.23,1422,8,0
2024-12-04 14:45:00,2643.22,2644.19,2635.97,2637.1,2103,10,0
2024-12-04 15:00:00,2636.69,2638.67,2632.19,2634.55,2390,9,0
2024-12-04 15:15:00,2634.49,2645.8,2634.41,2645.16,2409,10,0
2024-12-04 15:30:00,2645.18,2648.01,2641.54,2644.74,2441,9,0
2024-12-04 15:45:00,2644.74,2649.23,2643.12,2648.35,2277,9,0
2024-12-04 16:00:00,2648.36,2650.15,2647.46,2648.71,2118,9,0
2024-12-04 16:15:00,2648.53,2653.14,2645.13,2652.47,2319,10,0
2024-12-04 16:30:00,2652.62,2653.46,2649.67,2651.37,2350,9,0
2024-12-04 16:45:00,2651.49,2652.7,2648.84,2649.22,2280,9,0
2024-12-04 17:00:00,2651.05,2652.41,2648.8,2650.8,2592,9,0
2024-12-04 17:15:00,2650.8,2656.05,2649.25,2653.88,2243,10,0
2024-12-04 17:30:00,2653.99,2657.18,2653.13,2655.62,2498,9,0
2024-12-04 17:45:00,2655.63,2656.4,2651.64,2655.01,2335,9,0
2024-12-04 18:00:00,2655.04,2655.49,2653.43,2654.15,1859,9,0
2024-12-04 18:15:00,2654.17,2654.65,2651.11,2654.49,2055,9,0
2024-12-04 18:30:00,2654.55,2655.26,2650.07,2650.59,1765,9,0
2024-12-04 18:45:00,2650.6,2650.6,2646.99,2649.69,1603,9,0
2024-12-04 19:00:00,2649.7,2651.1,2648.4,2650.98,1297,10,0
2024-12-04 19:15:00,2650.95,2652.97,2650.91,2651.18,1182,10,0
2024-12-04 19:30:00,2651.14,2651.65,2649.36,2650.24,1248,10,0
2024-12-04 19:45:00,2650.24,2652.55,2650.12,2651.49,1056,10,0
2024-12-04 20:00:00,2651.47,2652.51,2650.23,2650.67,1491,9,0
2024-12-04 20:15:00,2650.67,2653.07,2650.22,2651.75,1199,10,0
2024-12-04 20:30:00,2651.73,2651.92,2649.6,2650.61,1026,10,0
2024-12-04 20:45:00,2650.62,2652.33,2648.74,2648.78,1203,10,0
2024-12-04 21:00:00,2648.9,2653.5,2646.91,2653.5,1714,9,0
2024-12-04 21:15:00,2653.51,2655.51,2650.49,2651.23,1457,10,0
2024-12-04 21:30:00,2651.24,2653.07,2651.02,2651.79,1302,10,0
2024-12-04 21:45:00,2651.88,2653.18,2650.74,2651.68,889,9,0
2024-12-04 22:00:00,2651.63,2651.89,2649.78,2649.81,786,9,0
2024-12-04 22:15:00,2649.78,2650.11,2647.99,2648.87,1079,10,0
2024-12-04 22:30:00,2648.87,2649.87,2648.21,2648.81,974,9,0
2024-12-04 22:45:00,2648.82,2650.65,2648.59,2650.09,1446,9,0
2024-12-04 23:00:00,2650.14,2651.2,2649.69,2649.91,503,16,0
2024-12-04 23:15:00,2649.96,2650.83,2648.84,2649.23,428,16,0
2024-12-04 23:30:00,2649.23,2650.03,2649.06,2649.6,449,16,0
2024-12-04 23:45:00,2649.58,2650.02,2649.24,2649.71,400,16,0
2024-12-05 01:00:00,2649.02,2649.7,2648.29,2649.21,393,10,0
2024-12-05 01:15:00,2649.2,2650.92,2649.09,2650.53,413,11,0
2024-12-05 01:30:00,2650.58,2651.65,2650.35,2650.36,487,10,0
2024-12-05 01:45:00,2650.4,2651.16,2650.11,2650.41,504,11,0
2024-12-05 02:00:00,2650.42,2650.42,2648.59,2648.9,705,13,0
2024-12-05 02:15:00,2648.89,2649.69,2648.18,2648.33,591,10,0
2024-12-05 02:30:00,2648.32,2649.78,2648.29,2649.18,664,10,0
2024-12-05 02:45:00,2649.17,2649.63,2647.61,2648.43,804,10,0
2024-12-05 03:00:00,2648.42,2650.6,2647.46,2650.15,1679,9,0
2024-12-05 03:15:00,2650.16,2650.44,2648.58,2649.81,1292,10,0
2024-12-05 03:30:00,2649.81,2650.57,2646.83,2647.87,1755,10,0
2024-12-05 03:45:00,2647.67,2647.67,2646.17,2647.07,1649,10,0
2024-12-05 04:00:00,2647.08,2647.38,2645.22,2647.22,1432,9,0
2024-12-05 04:15:00,2647.22,2647.49,2645.46,2646.03,752,10,0
2024-12-05 04:30:00,2645.71,2649.74,2645.64,2648.77,1394,10,0
2024-12-05 04:45:00,2648.76,2649.35,2646.5,2646.51,1205,10,0
2024-12-05 05:00:00,2646.5,2648.35,2644.46,2647.85,1582,10,0
2024-12-05 05:15:00,2647.94,2648.27,2646.96,2647.8,991,9,0
2024-12-05 05:30:00,2647.8,2647.93,2646.59,2647.59,688,9,0
2024-12-05 05:45:00,2647.61,2649.28,2647.28,2648.88,752,10,0
2024-12-05 06:00:00,2648.82,2649.64,2648.22,2649.04,628,9,0
2024-12-05 06:15:00,2648.94,2649.1,2647.22,2647.75,590,10,0
2024-12-05 06:30:00,2647.71,2648.52,2645.79,2646.69,775,10,0
2024-12-05 06:45:00,2646.7,2647.55,2646.19,2646.2,865,9,0
2024-12-05 07:00:00,2646.13,2647.87,2645.49,2646.93,994,10,0
2024-12-05 07:15:00,2646.87,2649.43,2646.83,2648.68,891,10,0
2024-12-05 07:30:00,2648.79,2654.49,2648.42,2652.64,2016,10,0
2024-12-05 07:45:00,2652.74,2655.55,2652.64,2653.19,1446,9,0
2024-12-05 08:00:00,2653.12,2654.05,2650.33,2650.86,1377,10,0
2024-12-05 08:15:00,2650.8,2651.51,2649.37,2650.65,1396,9,0
2024-12-05 08:30:00,2650.64,2651.14,2647.81,2648.11,1719,11,0
2024-12-05 08:45:00,2648.1,2648.68,2646.48,2646.88,1116,10,0
2024-12-05 09:00:00,2646.86,2648.03,2645.24,2647.75,1237,9,0
2024-12-05 09:15:00,2647.74,2650.36,2647.39,2647.54,1351,10,0
2024-12-05 09:30:00,2647.6,2650.89,2647.02,2648.57,1334,9,0
2024-12-05 09:45:00,2648.55,2649.09,2647.43,2648.75,1221,10,0
2024-12-05 10:00:00,2648.77,2650.17,2646.33,2646.44,1598,9,0
2024-12-05 10:15:00,2646.45,2647.08,2643.64,2644.87,1562,9,0
2024-12-05 10:30:00,2644.85,2646.75,2644.17,2646.16,1283,10,0
2024-12-05 10:45:00,2646.15,2646.38,2642.07,2643.13,1356,9,0
2024-12-05 11:00:00,2643.05,2646.13,2642.72,2643.23,1330,10,0
2024-12-05 11:15:00,2643.22,2644.6,2641.69,2642.69,1163,9,0
2024-12-05 11:30:00,2642.41,2645.94,2641.89,2645.74,1067,9,0
2024-12-05 11:45:00,2645.72,2645.99,2644.62,2644.87,1250,10,0
2024-12-05 12:00:00,2644.76,2648.6,2644.7,2647.52,1215,9,0
2024-12-05 12:15:00,2647.6,2648.78,2646.92,2648.66,1185,9,0
2024-12-05 12:30:00,2648.69,2650.4,2648.33,2649.83,1420,10,0
2024-12-05 12:45:00,2649.83,2649.95,2647.87,2648.67,1210,9,0
2024-12-05 13:00:00,2648.61,2649.35,2648.26,2648.93,818,10,0
2024-12-05 13:15:00,2648.93,2650.07,2648.1,2648.72,905,10,0
2024-12-05 13:30:00,2648.71,2651.04,2648.59,2649.79,1001,10,0
2024-12-05 13:45:00,2649.79,2652.68,2649.22,2651.4,1102,10,0
2024-12-05 14:00:00,2651.39,2651.91,2649.93,2650.42,1349,9,0
2024-12-05 14:15:00,2650.43,2651.13,2648.74,2649.14,1177,10,0
2024-12-05 14:30:00,2649.14,2651.11,2647.39,2650.97,1467,9,0
2024-12-05 14:45:00,2650.93,2653.46,2650.2,2653.25,1352,10,0
2024-12-05 15:00:00,2653.54,2654.47,2650.69,2652.47,1994,9,0
2024-12-05 15:15:00,2652.46,2652.64,2646.0,2647.31,2112,9,0
2024-12-05 15:30:00,2647.3,2650.72,2644.21,2644.83,2594,10,0
2024-12-05 15:45:00,2644.97,2649.9,2644.37,2649.0,2241,9,0
2024-12-05 16:00:00,2649.0,2650.26,2646.3,2648.48,2087,9,0
2024-12-05 16:15:00,2648.46,2648.87,2644.69,2645.67,2157,9,0
2024-12-05 16:30:00,2645.59,2647.89,2644.64,2647.12,2577,9,0
2024-12-05 16:45:00,2647.27,2647.5,2639.52,2640.37,2583,9,0
2024-12-05 17:00:00,2640.21,2641.56,2635.2,2636.41,2719,10,0
2024-12-05 17:15:00,2636.37,2639.44,2633.02,2634.26,2331,9,0
2024-12-05 17:30:00,2634.18,2636.38,2631.76,2633.65,2056,10,0
2024-12-05 17:45:00,2633.91,2641.99,2633.91,2640.27,2372,9,0
2024-12-05 18:00:00,2640.17,2643.3,2639.91,2640.93,2118,10,0
2024-12-05 18:15:00,2641.03,2643.28,2636.85,2637.52,2025,9,0
2024-12-05 18:30:00,2637.73,2639.76,2636.57,2637.96,1563,9,0
2024-12-05 18:45:00,2637.97,2638.17,2632.85,2635.08,1625,9,0
2024-12-05 19:00:00,2635.11,2635.93,2626.82,2627.62,1842,9,0
2024-12-05 19:15:00,2627.51,2629.98,2624.22,2626.54,2174,10,0
